/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_19_536.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_19_536.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_19_536.jpg,0,1,0,4.671418
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_19_621.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_19_621.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_19_621.jpg,0,1,0,5.599711
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_19_692.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_19_692.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_19_692.jpg,0,1,0,6.520727
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_19_760.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_19_760.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_19_760.jpg,0,1,0,7.206902
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_19_845.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_19_845.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_19_845.jpg,0,1,0,8.115526
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_19_954.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_19_954.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_19_954.jpg,0,1,0,9.465085
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_032.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_032.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_032.jpg,0,1,0,10.35609
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_130.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_130.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_130.jpg,0,1,0,11.55914
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_197.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_197.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_197.jpg,0,1,0,11.86981
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_296.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_296.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_296.jpg,0,1,0,13.074
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_364.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_364.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_364.jpg,0,1,0,13.72273
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_462.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_462.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_462.jpg,0,1,0,15.00809
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_560.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_560.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_560.jpg,0,1,0,15.84491
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_658.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_658.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_658.jpg,0,1,0,17.1326
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_742.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_742.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_742.jpg,0,1,0,17.95212
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_828.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_828.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_828.jpg,0,1,0,18.76412
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_20_929.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_20_929.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_20_929.jpg,0,1,0,19.64563
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_016.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_016.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_016.jpg,0,1,0,20.76516
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_108.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_108.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_108.jpg,0,1,0,21.55376
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_208.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_208.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_208.jpg,0,0.8972592,0,22.50087
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_300.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_300.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_300.jpg,0,0.622993,0,23.167
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_398.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_398.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_398.jpg,0,0.3318131,0,23.46294
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_494.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_494.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_494.jpg,0,0.03952312,0,23.42363
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_593.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_593.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_593.jpg,0,0,0,23.19896
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_692.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_692.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_692.jpg,0,0,0,22.96371
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_793.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_793.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_793.jpg,0,0,0,22.734
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_891.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_891.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_891.jpg,0,0,0,22.50541
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_21_958.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_21_958.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_21_958.jpg,0,0,0,22.36973
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_058.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_058.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_058.jpg,0,0,0,22.14504
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_175.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_175.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_175.jpg,0,0,0,21.87852
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_243.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_243.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_243.jpg,0,0,0,21.7465
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_342.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_342.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_342.jpg,0,0,0,21.52814
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_408.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_408.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_408.jpg,0,0,0,21.39822
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_476.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_476.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_476.jpg,0,0,0,21.22618
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_544.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_544.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_544.jpg,0,0,0,21.09805
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_638.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_638.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_638.jpg,0,0,0,20.88625
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_705.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_705.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_705.jpg,0,0,0,20.76017
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_790.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_790.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_790.jpg,0,0.249444,0,20.76083
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_860.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_860.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_860.jpg,0,0.4628162,0,20.96512
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_22_954.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_22_954.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_22_954.jpg,0.15,0.7467692,0,21.41172
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_022.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_022.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_022.jpg,0,0.7517731,0,21.93971
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_107.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_107.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_107.jpg,0,0.4958103,0,22.35762
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_177.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_177.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_177.jpg,0,0.2889419,0,22.51321
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_255.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_255.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_255.jpg,0,0.05445886,0,22.46322
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_324.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_324.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_324.jpg,0.15,0,0,22.34151
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_406.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_406.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_406.jpg,0.35,0,0,22.10076
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_497.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_497.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_497.jpg,0.6000001,0,0,21.70264
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_594.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_594.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_594.jpg,0.8500001,0,0,21.06589
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_664.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_664.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_664.jpg,0,0,0,20.53762
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_762.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_762.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_762.jpg,0,0,0,20.12761
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_831.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_831.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_831.jpg,0,0,0,19.85477
/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/center_2022_01_10_18_37_23_929.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/left_2022_01_10_18_37_23_929.jpg,/home/ythepaut/Documents/Enseignement/MASTER 1/S7 Smart Technologies/CA2/data/track2/IMG/right_2022_01_10_18_37_23_929.jpg,0.05,0,0,19.013
